gid,inspire_code,type,name,latitude,longitude
132412,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49053,17.06994
132413,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49044,17.07012
132414,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49038,17.07025
132415,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49033,17.07035
132417,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49025,17.07051
132418,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49002,17.07098
132419,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48997,17.07108
132420,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48992,17.07118
132402,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49187,17.06735
132421,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48988,17.07128
132422,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48982,17.07139
132423,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48978,17.0715
132424,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48973,17.07159
132425,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48967,17.0717
132426,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48957,17.07192
132427,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48952,17.07203
132428,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48947,17.07214
132429,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48933,17.07242
132430,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48929,17.07252
132403,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49181,17.06744
132431,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48915,17.0728
132432,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48909,17.07291
132404,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49174,17.06753
132405,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49149,17.06794
132406,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49144,17.06803
132407,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.49139,17.06813
132408,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4912,17.06854
132409,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.491,17.06898
132410,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4909,17.06919
132435,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48898,17.07315
132437,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48888,17.07334
132438,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48884,17.07345
132439,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48877,17.07359
132440,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48871,17.07371
132441,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48861,17.07391
132442,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48856,17.07402
132443,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48851,17.07413
132444,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48846,17.07423
132445,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48841,17.07432
132446,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48831,17.07453
132447,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48826,17.07463
132448,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48822,17.07473
132449,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48817,17.07484
132450,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48812,17.07493
132451,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48807,17.07503
132452,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48802,17.07515
132453,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48797,17.07525
132454,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48792,17.07536
132455,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48787,17.07546
132456,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48782,17.07556
132457,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48777,17.07566
132458,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48772,17.07577
132459,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48766,17.07588
132460,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48761,17.076
132461,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48753,17.07616
132462,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48748,17.07627
132463,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48743,17.07637
132464,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48737,17.07647
132465,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48733,17.07657
132466,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48728,17.07667
132468,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48718,17.07688
132469,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48714,17.07697
132470,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48709,17.07708
132471,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48704,17.07718
132472,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48698,17.07728
132473,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48694,17.07739
132474,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48689,17.07748
132475,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48684,17.07758
132476,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48679,17.07769
132477,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48674,17.07779
132478,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48669,17.07789
132479,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48664,17.07799
132480,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48655,17.0782
132481,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48649,17.07829
132482,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48645,17.07839
132483,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4864,17.07849
132484,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48631,17.07869
132485,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48626,17.07879
132486,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48621,17.07889
132487,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48611,17.07909
132488,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48606,17.07919
132489,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48601,17.07929
132490,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48597,17.07939
132491,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48592,17.07949
132492,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48587,17.07959
132493,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48582,17.07969
132494,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48578,17.07978
132495,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48479,17.08183
132496,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4847,17.08203
132497,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48464,17.08216
132498,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48458,17.08227
132501,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48441,17.08264
132502,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48433,17.08279
132503,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48428,17.08291
132504,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48421,17.08303
132505,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48409,17.08329
132506,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48401,17.08345
132507,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48395,17.08359
132508,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48387,17.08374
132509,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48375,17.08399
132510,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4837,17.0841
132511,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48365,17.08421
132512,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48359,17.08433
132513,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48344,17.08462
132514,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48339,17.08472
132515,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48335,17.08483
132516,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48325,17.08502
132517,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4832,17.08512
132518,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48316,17.08521
132519,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48311,17.08531
132520,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48306,17.08541
132521,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48301,17.08552
132522,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48293,17.08569
132523,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48283,17.08589
132524,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48278,17.08599
132525,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48273,17.08609
132527,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4826,17.08637
132528,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48251,17.08654
132529,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48244,17.08669
132530,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48236,17.08686
132531,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48231,17.08697
132532,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48223,17.08713
132533,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48218,17.08722
132534,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48213,17.08733
132535,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48209,17.08741
132536,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48205,17.0875
132537,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48202,17.08756
132538,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48197,17.08766
132539,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48192,17.08776
132540,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48187,17.08787
132541,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48169,17.08823
132542,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48156,17.0885
132543,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48152,17.08858
132544,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48147,17.08869
132545,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48115,17.08934
132546,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48111,17.08943
132547,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48107,17.08951
132548,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48098,17.08971
132549,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48094,17.08978
132550,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48086,17.08994
132551,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48083,17.09.2019
132552,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48081,17.09005
132553,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48068,17.09032
132554,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48057,17.09054
132555,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48054,17.09061
132556,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48047,17.09075
132558,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47994,17.09183
132559,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47985,17.092
132560,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4798,17.0921
132561,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47968,17.09235
132562,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47917,17.09339
132563,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47856,17.09443
132499,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48451,17.08241
132566,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47898,17.09354
132567,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47909,17.09337
132568,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47918,17.09313
132569,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.47941,17.09267
132570,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48,17.09142
132571,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48008,17.09126
132572,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48013,17.09115
132573,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48016,17.09109
132574,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4802,17.09101
132575,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48114,17.08904
132576,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48163,17.08806
132577,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48168,17.08795
132578,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48174,17.08784
132579,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4818,17.08771
132580,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4819,17.08751
132581,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48194,17.08741
132582,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48199,17.0873
132583,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48212,17.08705
132584,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48216,17.08696
132585,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48221,17.08686
132586,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4823,17.08667
132587,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48245,17.08637
132588,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4825,17.08627
132589,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48254,17.08617
132590,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4826,17.08606
132592,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48268,17.08589
132593,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48274,17.08577
132594,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4828,17.08565
132595,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48285,17.08555
132596,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48288,17.08547
132597,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48291,17.08541
132598,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48295,17.08533
132599,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48299,17.08525
132600,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48302,17.08518
132601,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48306,17.08511
132602,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48311,17.08501
132603,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48314,17.08494
132604,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48318,17.08486
132605,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48322,17.08478
132606,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4833,17.0846
132607,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48337,17.08447
132608,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48344,17.08432
132609,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48356,17.08407
132610,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48358,17.08403
132611,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48362,17.08396
132612,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48364,17.0839
132613,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48369,17.08378
132614,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48386,17.08344
132615,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48393,17.08331
132616,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48398,17.08319
132617,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48403,17.08309
132618,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48419,17.08277
132619,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48423,17.08268
132620,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48437,17.0824
132622,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48446,17.0822
132623,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48452,17.08209
132624,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48456,17.08199
132625,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48461,17.0819
132626,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48466,17.0818
132627,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48471,17.0817
132628,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48476,17.0816
132629,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4848,17.08149
132632,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48495,17.0812
132633,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.485,17.0811
132634,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48505,17.081
132635,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48509,17.0809
132636,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48514,17.0808
132637,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4852,17.08068
132638,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48526,17.08055
132639,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48531,17.08045
132640,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48536,17.08035
132641,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48543,17.08021
132642,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48551,17.08002
132643,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48565,17.07983
132644,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48569,17.07972
132645,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48574,17.0796
132646,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48581,17.07948
132647,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48602,17.07903
132648,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48605,17.07897
132649,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4861,17.07889
132650,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48613,17.07882
132651,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48617,17.07874
132652,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48623,17.07861
132653,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48627,17.07851
132654,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48633,17.0784
132655,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48637,17.0783
132656,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48642,17.0782
132657,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48647,17.0781
132659,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48657,17.0779
132660,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48662,17.0778
132661,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48667,17.0777
132662,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48671,17.0776
132663,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48677,17.07749
132664,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48681,17.07739
132665,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48691,17.07718
132666,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48696,17.07709
132667,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.487,17.07698
132668,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48706,17.07688
132669,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48711,17.07678
132670,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48716,17.07667
132671,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4872,17.07657
132672,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48725,17.07647
132673,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4873,17.07637
132674,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48735,17.07627
132675,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4874,17.07617
132676,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48745,17.07606
132677,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.4875,17.07597
132678,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48763,17.07553
132679,PL.ZIPOP.1393.PP.3021042.2250,drzewo,,52.48763,17.07567
